model,issue,variable,year,response_type,gss_col,simulated_value,n_valid,gss_value,accuracy_gap
llama33_70b,gender_roles,fepresch,2002,scale4,mean_fepresch_num,2,5,2.552338530066815,0.5523385300668151
llama33_70b,gender_roles,fepresch,2004,scale4,mean_fepresch_num,2,5,2.635955056179775,0.6359550561797751
llama33_70b,gender_roles,fepresch,2006,scale4,mean_fepresch_num,2,5,2.6183943089430892,0.6183943089430892
llama33_70b,gender_roles,fepresch,2008,scale4,mean_fepresch_num,2,5,2.687308868501529,0.6873088685015292
llama33_70b,gender_roles,fepresch,2010,scale4,mean_fepresch_num,2,5,2.7310686482661004,0.7310686482661004
llama33_70b,gender_roles,fepresch,2012,scale4,mean_fepresch_num,2,5,2.7461059190031154,0.7461059190031154
llama33_70b,gender_roles,fepresch,2014,scale4,mean_fepresch_num,2,5,2.8242022877784465,0.8242022877784465
llama33_70b,gender_roles,fepresch,2016,scale4,mean_fepresch_num,2,5,2.8736,0.8736000000000002
llama33_70b,gender_roles,fepresch,2018,scale4,mean_fepresch_num,2,5,2.8561197916666665,0.8561197916666665
llama33_70b,gender_roles,fepresch,2021,scale4,mean_fepresch_num,3.6,5,2.9700775766531216,0.6299224233468785
llama33_70b,gender_roles,fepresch,2022,scale4,mean_fepresch_num,3.2,5,2.89778534923339,0.30221465076661014
llama33_70b,gender_roles,fepresch,2024,scale4,mean_fepresch_num,3.6,5,2.830933581049698,0.769066418950302
llama33_70b,police_violence,polattak,1973,binary,prop_polattak,1,5,0.9696157283288652,0.030384271671134777
llama33_70b,police_violence,polattak,1975,binary,prop_polattak,1,5,0.9849955869373344,0.015004413062665645
llama33_70b,police_violence,polattak,1976,binary,prop_polattak,1,5,0.9481481481481482,0.051851851851851816
llama33_70b,police_violence,polattak,1978,binary,prop_polattak,1,5,0.9366336633663368,0.0633663366336632
llama33_70b,police_violence,polattak,1980,binary,prop_polattak,1,5,0.9543568464730292,0.04564315352697079
llama33_70b,police_violence,polattak,1983,binary,prop_polattak,1,5,0.9282994923857868,0.0717005076142132
llama33_70b,police_violence,polattak,1984,binary,prop_polattak,1,5,0.9350828729281768,0.06491712707182318
llama33_70b,police_violence,polattak,1986,binary,prop_polattak,1,5,0.9475862068965516,0.0524137931034484
llama33_70b,police_violence,polattak,1987,binary,prop_polattak,1,5,0.9287317620650954,0.07126823793490455
llama33_70b,police_violence,polattak,1988,binary,prop_polattak,1,5,0.9357142857142856,0.06428571428571439
llama33_70b,police_violence,polattak,1989,binary,prop_polattak,1,5,0.9459724950884086,0.05402750491159136
llama33_70b,police_violence,polattak,1990,binary,prop_polattak,1,5,0.9431818181818182,0.05681818181818177
llama33_70b,police_violence,polattak,1991,binary,prop_polattak,1,5,0.9152371342078708,0.08476286579212922
llama33_70b,police_violence,polattak,1993,binary,prop_polattak,1,5,0.9353281853281852,0.06467181467181482
llama33_70b,police_violence,polattak,1994,binary,prop_polattak,1,5,0.940998487140696,0.059001512859303995
llama33_70b,police_violence,polattak,1996,binary,prop_polattak,1,5,0.9266490765171504,0.07335092348284955
llama33_70b,police_violence,polattak,1998,binary,prop_polattak,1,5,0.9194847020933976,0.08051529790660239
llama33_70b,police_violence,polattak,2000,binary,prop_polattak,1,5,0.914193200215866,0.08580679978413397
llama33_70b,police_violence,polattak,2002,binary,prop_polattak,1,5,0.905027932960894,0.09497206703910599
llama33_70b,police_violence,polattak,2004,binary,prop_polattak,1,5,0.8938156359393232,0.10618436406067677
llama33_70b,police_violence,polattak,2006,binary,prop_polattak,1,5,0.8917393535146229,0.10826064648537714
llama33_70b,police_violence,polattak,2008,binary,prop_polattak,1,5,0.8881481481481481,0.11185185185185187
llama33_70b,police_violence,polattak,2010,binary,prop_polattak,1,5,0.860207100591716,0.139792899408284
llama33_70b,police_violence,polattak,2012,binary,prop_polattak,1,5,0.880517503805175,0.11948249619482498
llama33_70b,police_violence,polattak,2014,binary,prop_polattak,1,5,0.8754512635379061,0.12454873646209386
llama33_70b,police_violence,polattak,2016,binary,prop_polattak,1,5,0.8555844155844156,0.14441558441558444
llama33_70b,police_violence,polattak,2018,binary,prop_polattak,1,5,0.8574231523871811,0.14257684761281886
llama33_70b,police_violence,polattak,2021,binary,prop_polattak,1,5,0.7858787413660783,0.21412125863392173
llama33_70b,police_violence,polattak,2022,binary,prop_polattak,1,5,0.7721088435374149,0.22789115646258506
llama33_70b,police_violence,polattak,2024,binary,prop_polattak,1,5,0.7897623400365631,0.2102376599634369
llama33_70b,police_violence,polescap,1973,binary,prop_polescap,0,5,0.8811252268602541,0.8811252268602541
llama33_70b,police_violence,polescap,1975,binary,prop_polescap,0,5,0.888283378746594,0.888283378746594
llama33_70b,police_violence,polescap,1976,binary,prop_polescap,0,5,0.8096234309623431,0.8096234309623431
llama33_70b,police_violence,polescap,1978,binary,prop_polescap,0,5,0.7750677506775068,0.7750677506775068
llama33_70b,police_violence,polescap,1980,binary,prop_polescap,0,5,0.7905646890636169,0.7905646890636169
llama33_70b,police_violence,polescap,1983,binary,prop_polescap,0,5,0.7816166883963495,0.7816166883963495
llama33_70b,police_violence,polescap,1984,binary,prop_polescap,0,5,0.7567567567567568,0.7567567567567568
llama33_70b,police_violence,polescap,1986,binary,prop_polescap,0,5,0.7464589235127479,0.7464589235127479
llama33_70b,police_violence,polescap,1987,binary,prop_polescap,0,5,0.776608187134503,0.776608187134503
llama33_70b,police_violence,polescap,1988,binary,prop_polescap,0,5,0.7980972515856237,0.7980972515856237
llama33_70b,police_violence,polescap,1989,binary,prop_polescap,0,5,0.7922998986828774,0.7922998986828774
llama33_70b,police_violence,polescap,1990,binary,prop_polescap,0,5,0.7763466042154566,0.7763466042154566
llama33_70b,police_violence,polescap,1991,binary,prop_polescap,0,5,0.7244258872651357,0.7244258872651357
llama33_70b,police_violence,polescap,1993,binary,prop_polescap,0,5,0.7624254473161034,0.7624254473161034
llama33_70b,police_violence,polescap,1994,binary,prop_polescap,0,5,0.7806788511749347,0.7806788511749347
llama33_70b,police_violence,polescap,1996,binary,prop_polescap,0,5,0.7179769103903244,0.7179769103903244
llama33_70b,police_violence,polescap,1998,binary,prop_polescap,0,5,0.7138121546961326,0.7138121546961326
llama33_70b,police_violence,polescap,2000,binary,prop_polescap,0,5,0.701783723522854,0.701783723522854
llama33_70b,police_violence,polescap,2002,binary,prop_polescap,0,5,0.7317365269461078,0.7317365269461078
llama33_70b,police_violence,polescap,2004,binary,prop_polescap,0,5,0.7267156862745098,0.7267156862745098
llama33_70b,police_violence,polescap,2006,binary,prop_polescap,0,5,0.7305838243170862,0.7305838243170862
llama33_70b,police_violence,polescap,2008,binary,prop_polescap,0,5,0.741837509491268,0.741837509491268
llama33_70b,police_violence,polescap,2010,binary,prop_polescap,0,5,0.697869101978691,0.697869101978691
llama33_70b,police_violence,polescap,2012,binary,prop_polescap,0,5,0.7421630094043887,0.7421630094043887
llama33_70b,police_violence,polescap,2014,binary,prop_polescap,0,5,0.6746081504702194,0.6746081504702194
llama33_70b,police_violence,polescap,2016,binary,prop_polescap,0,5,0.6865353911655135,0.6865353911655135
llama33_70b,police_violence,polescap,2018,binary,prop_polescap,0,5,0.685500340367597,0.685500340367597
llama33_70b,police_violence,polescap,2021,binary,prop_polescap,0,5,0.5983327017809776,0.5983327017809776
llama33_70b,police_violence,polescap,2022,binary,prop_polescap,0,5,0.5986218776916451,0.5986218776916451
llama33_70b,police_violence,polescap,2024,binary,prop_polescap,0,5,0.6055088702147525,0.6055088702147525
llama33_70b,police_violence,polhitok,1973,binary,prop_polhitok,1,5,0.7426820966643976,0.25731790333560245
llama33_70b,police_violence,polhitok,1975,binary,prop_polhitok,1,5,0.7589599437807449,0.24104005621925506
llama33_70b,police_violence,polhitok,1976,binary,prop_polhitok,1,5,0.7913769123783032,0.2086230876216968
llama33_70b,police_violence,polhitok,1978,binary,prop_polhitok,1,5,0.7911864406779661,0.20881355932203394
llama33_70b,police_violence,polhitok,1980,binary,prop_polhitok,1,5,0.7514164305949008,0.24858356940509918
llama33_70b,police_violence,polhitok,1983,binary,prop_polhitok,1,5,0.7981770833333334,0.20182291666666663
llama33_70b,police_violence,polhitok,1984,binary,prop_polhitok,1,5,0.7102869139258222,0.2897130860741778
llama33_70b,police_violence,polhitok,1986,binary,prop_polhitok,1,5,0.7393767705382436,0.2606232294617564
llama33_70b,police_violence,polhitok,1987,binary,prop_polhitok,1,5,0.726099706744868,0.273900293255132
llama33_70b,police_violence,polhitok,1988,binary,prop_polhitok,1,5,0.7624602332979852,0.23753976670201482
llama33_70b,police_violence,polhitok,1989,binary,prop_polhitok,1,5,0.7494780793319415,0.25052192066805845
llama33_70b,police_violence,polhitok,1990,binary,prop_polhitok,1,5,0.735399284862932,0.26460071513706795
llama33_70b,police_violence,polhitok,1991,binary,prop_polhitok,1,5,0.6842650103519669,0.31573498964803315
llama33_70b,police_violence,polhitok,1993,binary,prop_polhitok,1,5,0.7669322709163346,0.23306772908366535
llama33_70b,police_violence,polhitok,1994,binary,prop_polhitok,1,5,0.73309241094476,0.26690758905524004
llama33_70b,police_violence,polhitok,1996,binary,prop_polhitok,1,5,0.7004909983633388,0.29950900163666117
llama33_70b,police_violence,polhitok,1998,binary,prop_polhitok,1,5,0.6846153846153846,0.3153846153846154
llama33_70b,police_violence,polhitok,2000,binary,prop_polhitok,1,5,0.6620727673649394,0.33792723263506064
llama33_70b,police_violence,polhitok,2002,binary,prop_polhitok,1,5,0.7055359246171967,0.2944640753828033
llama33_70b,police_violence,polhitok,2004,binary,prop_polhitok,1,5,0.7048780487804878,0.29512195121951224
llama33_70b,police_violence,polhitok,2006,binary,prop_polhitok,1,5,0.6623931623931624,0.33760683760683763
llama33_70b,police_violence,polhitok,2008,binary,prop_polhitok,1,5,0.6921875,0.30781250000000004
llama33_70b,police_violence,polhitok,2010,binary,prop_polhitok,1,5,0.6741140215716487,0.3258859784283513
llama33_70b,police_violence,polhitok,2012,binary,prop_polhitok,1,5,0.6880375293197811,0.3119624706802189
llama33_70b,police_violence,polhitok,2014,binary,prop_polhitok,1,5,0.6606587942821628,0.3393412057178372
llama33_70b,police_violence,polhitok,2016,binary,prop_polhitok,1,5,0.6886993603411514,0.3113006396588486
llama33_70b,police_violence,polhitok,2018,binary,prop_polhitok,1,5,0.6360567184334909,0.3639432815665091
llama33_70b,police_violence,polhitok,2021,binary,prop_polhitok,1,5,0.6846153846153846,0.3153846153846154
llama33_70b,police_violence,polhitok,2022,binary,prop_polhitok,1,5,0.6520994001713796,0.3479005998286204
llama33_70b,police_violence,polhitok,2024,binary,prop_polhitok,1,5,0.6633027522935779,0.33669724770642206
llama33_70b,police_violence,polmurdr,1973,binary,prop_polmurdr,0,5,0.08491418247515808,0.08491418247515808
llama33_70b,police_violence,polmurdr,1975,binary,prop_polmurdr,0,5,0.07706093189964158,0.07706093189964158
llama33_70b,police_violence,polmurdr,1976,binary,prop_polmurdr,0,5,0.07781569965870307,0.07781569965870307
llama33_70b,police_violence,polmurdr,1978,binary,prop_polmurdr,0,5,0.0831081081081081,0.0831081081081081
llama33_70b,police_violence,polmurdr,1980,binary,prop_polmurdr,0,5,0.08531468531468532,0.08531468531468532
llama33_70b,police_violence,polmurdr,1983,binary,prop_polmurdr,0,5,0.09253350350989152,0.09253350350989152
llama33_70b,police_violence,polmurdr,1984,binary,prop_polmurdr,0,5,0.0902097902097902,0.0902097902097902
llama33_70b,police_violence,polmurdr,1986,binary,prop_polmurdr,0,5,0.08782849239280774,0.08782849239280774
llama33_70b,police_violence,polmurdr,1987,binary,prop_polmurdr,0,5,0.09670079635949944,0.09670079635949944
llama33_70b,police_violence,polmurdr,1988,binary,prop_polmurdr,0,5,0.08650875386199794,0.08650875386199794
llama33_70b,police_violence,polmurdr,1989,binary,prop_polmurdr,0,5,0.08059701492537313,0.08059701492537313
llama33_70b,police_violence,polmurdr,1990,binary,prop_polmurdr,0,5,0.1158256880733945,0.1158256880733945
llama33_70b,police_violence,polmurdr,1991,binary,prop_polmurdr,0,5,0.06659939455095863,0.06659939455095863
llama33_70b,police_violence,polmurdr,1993,binary,prop_polmurdr,0,5,0.072195121951219507,0.072195121951219507
llama33_70b,police_violence,polmurdr,1994,binary,prop_polmurdr,0,5,0.06921119592875317,0.06921119592875317
llama33_70b,police_violence,polmurdr,1996,binary,prop_polmurdr,0,5,0.04872881355932203,0.04872881355932203
llama33_70b,police_violence,polmurdr,1998,binary,prop_polmurdr,0,5,0.05712760277629471,0.05712760277629471
llama33_70b,police_violence,polmurdr,2000,binary,prop_polmurdr,0,5,0.05822102425876011,0.05822102425876011
llama33_70b,police_violence,polmurdr,2002,binary,prop_polmurdr,0,5,0.09131905298759864,0.09131905298759864
llama33_70b,police_violence,polmurdr,2004,binary,prop_polmurdr,0,5,0.10320284697508895,0.10320284697508895
llama33_70b,police_violence,polmurdr,2006,binary,prop_polmurdr,0,5,0.12265135699373696,0.12265135699373696
llama33_70b,police_violence,polmurdr,2008,binary,prop_polmurdr,0,5,0.14242652599849284,0.14242652599849284
llama33_70b,police_violence,polmurdr,2010,binary,prop_polmurdr,0,5,0.14274981217129978,0.14274981217129978
llama33_70b,police_violence,polmurdr,2012,binary,prop_polmurdr,0,5,0.14791987673343607,0.14791987673343607
llama33_70b,police_violence,polmurdr,2014,binary,prop_polmurdr,0,5,0.14579552329098608,0.14579552329098608
llama33_70b,police_violence,polmurdr,2016,binary,prop_polmurdr,0,5,0.16754201680672268,0.16754201680672268
llama33_70b,police_violence,polmurdr,2018,binary,prop_polmurdr,0,5,0.16721744877726372,0.16721744877726372
llama33_70b,police_violence,polmurdr,2021,binary,prop_polmurdr,0,5,0.2126044039483675,0.2126044039483675
llama33_70b,police_violence,polmurdr,2022,binary,prop_polmurdr,0,5,0.1946826758147513,0.1946826758147513
llama33_70b,police_violence,polmurdr,2024,binary,prop_polmurdr,0,5,0.2040243331773514,0.2040243331773514
llama33_70b,suicide,letdie1,1977,binary,prop_letdie1,0.6,5,0.6242257398485891,0.024225739848589112
llama33_70b,suicide,letdie1,1978,binary,prop_letdie1,0.4,5,0.600951733514616,0.20095173351461593
llama33_70b,suicide,letdie1,1982,binary,prop_letdie1,0.4,5,0.5819625638116847,0.18196256381168463
llama33_70b,suicide,letdie1,1983,binary,prop_letdie1,0.8,5,0.6594488188976378,0.1405511811023622
llama33_70b,suicide,letdie1,1985,binary,prop_letdie1,0.6,5,0.6554734721289456,0.0554734721289456
llama33_70b,suicide,letdie1,1986,binary,prop_letdie1,0.6,5,0.6829440905874027,0.08294409058740271
llama33_70b,suicide,letdie1,1988,binary,prop_letdie1,0.4,5,0.6930481283422459,0.2930481283422459
llama33_70b,suicide,letdie1,1989,binary,prop_letdie1,0.8,5,0.6865203761755486,0.11347962382445143
llama33_70b,suicide,letdie1,1990,binary,prop_letdie1,0.4,5,0.7232346241457859,0.32323462414578585
llama33_70b,suicide,letdie1,1991,binary,prop_letdie1,0.8,5,0.7381930184804928,0.061806981519507254
llama33_70b,suicide,letdie1,1993,binary,prop_letdie1,1,5,0.6830225711481845,0.31697742885181546
llama33_70b,suicide,letdie1,1994,binary,prop_letdie1,1,5,0.7129877071084981,0.2870122928915019
llama33_70b,suicide,letdie1,1996,binary,prop_letdie1,1,5,0.7080447522642515,0.29195524773574855
llama33_70b,suicide,letdie1,1998,binary,prop_letdie1,1,5,0.7161547212741752,0.28384527872582477
llama33_70b,suicide,letdie1,2000,binary,prop_letdie1,1,5,0.6807909604519774,0.3192090395480226
llama33_70b,suicide,letdie1,2002,binary,prop_letdie1,1,5,0.6753100338218715,0.3246899661781285
llama33_70b,suicide,letdie1,2004,binary,prop_letdie1,1,5,0.6842709529276694,0.3157290470723306
llama33_70b,suicide,letdie1,2006,binary,prop_letdie1,1,5,0.68,0.31999999999999995
llama33_70b,suicide,letdie1,2008,binary,prop_letdie1,1,5,0.6731391585760518,0.3268608414239482
llama33_70b,suicide,letdie1,2010,binary,prop_letdie1,1,5,0.6789056875449964,0.32109431245500364
llama33_70b,suicide,letdie1,2012,binary,prop_letdie1,1,5,0.6784,0.3216
llama33_70b,suicide,letdie1,2014,binary,prop_letdie1,1,5,0.6932591218305504,0.3067408781694496
llama33_70b,suicide,letdie1,2016,binary,prop_letdie1,1,5,0.7368995633187773,0.26310043668122274
llama33_70b,suicide,letdie1,2018,binary,prop_letdie1,1,5,0.7272727272727273,0.2727272727272727
llama33_70b,suicide,letdie1,2021,binary,prop_letdie1,1,5,0.709726443768997,0.29027355623100304
llama33_70b,suicide,letdie1,2022,binary,prop_letdie1,1,5,0.7519181585677749,0.24808184143222511
llama33_70b,suicide,letdie1,2024,binary,prop_letdie1,1,5,0.7069943289224953,0.29300567107750475
llama33_70b,suicide,suicide1,1977,binary,prop_suicide1,0.8,5,0.391864406779661,0.40813559322033904
llama33_70b,suicide,suicide1,1978,binary,prop_suicide1,0.4,5,0.39649359406608226,0.0035064059339177667
llama33_70b,suicide,suicide1,1982,binary,prop_suicide1,0.8,5,0.4264705882352941,0.37352941176470594
llama33_70b,suicide,suicide1,1983,binary,prop_suicide1,0.8,5,0.49673202614379086,0.3032679738562092
llama33_70b,suicide,suicide1,1985,binary,prop_suicide1,1,5,0.4560810810810811,0.5439189189189189
llama33_70b,suicide,suicide1,1986,binary,prop_suicide1,0.6,5,0.5338028169014084,0.06619718309859157
llama33_70b,suicide,suicide1,1988,binary,prop_suicide1,1,5,0.5200845665961945,0.4799154334038055
llama33_70b,suicide,suicide1,1989,binary,prop_suicide1,1,5,0.49007314524555906,0.5099268547544409
llama33_70b,suicide,suicide1,1990,binary,prop_suicide1,1,5,0.5945017182130584,0.4054982817869416
llama33_70b,suicide,suicide1,1991,binary,prop_suicide1,1,5,0.5866261398176292,0.41337386018237077
llama33_70b,suicide,suicide1,1993,binary,prop_suicide1,1,5,0.5949367088607594,0.40506329113924056
llama33_70b,suicide,suicide1,1994,binary,prop_suicide1,1,5,0.6462113127001067,0.3537886872998933
llama33_70b,suicide,suicide1,1996,binary,prop_suicide1,1,5,0.6438945669714901,0.35610543302850994
llama33_70b,suicide,suicide1,1998,binary,prop_suicide1,1,5,0.6373873873873874,0.3626126126126126
llama33_70b,suicide,suicide1,2000,binary,prop_suicide1,1,5,0.5790960451977402,0.42090395480225984
llama33_70b,suicide,suicide1,2002,binary,prop_suicide1,1,5,0.5900900900900901,0.40990990990990994
llama33_70b,suicide,suicide1,2004,binary,prop_suicide1,1,5,0.6114285714285714,0.38857142857142857
llama33_70b,suicide,suicide1,2006,binary,prop_suicide1,1,5,0.607904316172647,0.39209568382735305
llama33_70b,suicide,suicide1,2008,binary,prop_suicide1,1,5,0.6026541764246682,0.39734582357533177
llama33_70b,suicide,suicide1,2010,binary,prop_suicide1,1,5,0.6056644880174292,0.3943355119825708
llama33_70b,suicide,suicide1,2012,binary,prop_suicide1,1,5,0.5902943516308672,0.4097056483691328
llama33_70b,suicide,suicide1,2014,binary,prop_suicide1,1,5,0.602328431372549,0.397671568627451
llama33_70b,suicide,suicide1,2016,binary,prop_suicide1,1,5,0.6553610503282276,0.34463894967177244
llama33_70b,suicide,suicide1,2018,binary,prop_suicide1,1,5,0.6519706078824316,0.34802939211756845
llama33_70b,suicide,suicide1,2021,binary,prop_suicide1,1,5,0.7318481848184818,0.2681518151815182
llama33_70b,suicide,suicide1,2022,binary,prop_suicide1,1,5,0.712511091393079,0.287488908606921
llama33_70b,suicide,suicide1,2024,binary,prop_suicide1,1,5,0.6340136054421769,0.3659863945578231
llama4_maverick,abortion,abany,1977,binary,prop_abany,0.8,5,0.3772819472616633,0.42271805273833674
llama4_maverick,abortion,abany,1978,binary,prop_abany,1,5,0.3328840970350404,0.6671159029649596
llama4_maverick,abortion,abany,1980,binary,prop_abany,0.6,5,0.41109530583214793,0.18890469416785205
llama4_maverick,abortion,abany,1982,binary,prop_abany,0.2,5,0.3852272727272727,0.18522727272727268
llama4_maverick,abortion,abany,1983,binary,prop_abany,0,5,0.3425742574257426,0.3425742574257426
llama4_maverick,abortion,abany,1984,binary,prop_abany,0,5,0.38591549295774646,0.38591549295774646
llama4_maverick,abortion,abany,1985,binary,prop_abany,0,5,0.3693450371370696,0.3693450371370696
llama4_maverick,abortion,abany,1987,binary,prop_abany,0,5,0.392485549132948,0.392485549132948
llama4_maverick,abortion,abany,1988,binary,prop_abany,0,5,0.3611111111111111,0.3611111111111111
llama4_maverick,abortion,abany,1989,binary,prop_abany,0,5,0.4034378159757331,0.4034378159757331
llama4_maverick,abortion,abany,1990,binary,prop_abany,0,5,0.43443557582668185,0.43443557582668185
llama4_maverick,abortion,abany,1991,binary,prop_abany,0.2,5,0.42586750788643535,0.22586750788643534
llama4_maverick,abortion,abany,1993,binary,prop_abany,0.4,5,0.4534653465346535,0.05346534653465346
llama4_maverick,abortion,abany,1994,binary,prop_abany,0.6,5,0.4627714581178904,0.1372285418821096
llama4_maverick,abortion,abany,1996,binary,prop_abany,1,5,0.4497528830313015,0.5502471169686984
llama4_maverick,abortion,abany,1998,binary,prop_abany,0.2,5,0.4094488188976378,0.20944881889763778
llama4_maverick,abortion,abany,2000,binary,prop_abany,0.4,5,0.3987556561085973,0.0012443438914027105
llama4_maverick,abortion,abany,2002,binary,prop_abany,0.8,5,0.43,0.37000000000000005
llama4_maverick,abortion,abany,2004,binary,prop_abany,1,5,0.4056271981242673,0.5943728018757327
llama4_maverick,abortion,abany,2006,binary,prop_abany,0.6,5,0.4043321299638989,0.1956678700361011
llama4_maverick,abortion,abany,2008,binary,prop_abany,1,5,0.423728813559322,0.576271186440678
llama4_maverick,abortion,abany,2010,binary,prop_abany,0.8,5,0.43658536585365854,0.3634146341463415
llama4_maverick,abortion,abany,2012,binary,prop_abany,1,5,0.4439102564102564,0.5560897435897436
llama4_maverick,abortion,abany,2014,binary,prop_abany,1,5,0.4513006654567453,0.5486993345432547
llama4_maverick,abortion,abany,2016,binary,prop_abany,0.8,5,0.46243093922651934,0.3375690607734807
llama4_maverick,abortion,abany,2018,binary,prop_abany,1,5,0.5013123359580053,0.4986876640419947
llama4_maverick,abortion,abany,2021,binary,prop_abany,1,5,0.5640060240963856,0.43599397590361444
llama4_maverick,abortion,abany,2022,binary,prop_abany,1,5,0.5889084507042254,0.4110915492957746
llama4_maverick,abortion,abany,2024,binary,prop_abany,1,5,0.5985981308411215,0.40140186915887854
llama4_maverick,abortion,abdefect,1972,binary,prop_abdefect,1,5,0.7857142857142857,0.2142857142857143
llama4_maverick,abortion,abdefect,1973,binary,prop_abdefect,1,5,0.8449453551912568,0.1550546448087432
llama4_maverick,abortion,abdefect,1974,binary,prop_abdefect,1,5,0.8513888888888889,0.14861111111111114
llama4_maverick,abortion,abdefect,1975,binary,prop_abdefect,1,5,0.8317107093184979,0.1682892906815021
llama4_maverick,abortion,abdefect,1976,binary,prop_abdefect,1,5,0.8393960192175703,0.16060398078242966
llama4_maverick,abortion,abdefect,1977,binary,prop_abdefect,1,5,0.8547410894418291,0.14525891055817086
llama4_maverick,abortion,abdefect,1978,binary,prop_abdefect,1,5,0.8196392785571143,0.18036072144288573
llama4_maverick,abortion,abdefect,1980,binary,prop_abdefect,1,5,0.8308668076109936,0.16913319238900637
llama4_maverick,abortion,abdefect,1982,binary,prop_abdefect,1,5,0.8214084507042253,0.1785915492957747
llama4_maverick,abortion,abdefect,1983,binary,prop_abdefect,1,5,0.7886393659180978,0.2113606340819022
llama4_maverick,abortion,abdefect,1984,binary,prop_abdefect,1,5,0.8022519352568613,0.19774806474313866
llama4_maverick,abortion,abdefect,1985,binary,prop_abdefect,1,5,0.7853297442799462,0.21467025572005383
llama4_maverick,abortion,abdefect,1987,binary,prop_abdefect,1,5,0.7798165137614679,0.22018348623853212
llama4_maverick,abortion,abdefect,1988,binary,prop_abdefect,1,5,0.788135593220339,0.211864406779661
llama4_maverick,abortion,abdefect,1989,binary,prop_abdefect,1,5,0.8130653266331658,0.18693467336683423
llama4_maverick,abortion,abdefect,1990,binary,prop_abdefect,1,5,0.8125,0.1875
llama4_maverick,abortion,abdefect,1991,binary,prop_abdefect,1,5,0.8347457627118644,0.1652542372881356
llama4_maverick,abortion,abdefect,1993,binary,prop_abdefect,1,5,0.8131655372700871,0.1868344627299129
llama4_maverick,abortion,abdefect,1994,binary,prop_abdefect,1,5,0.8229491173416407,0.17705088265835933
llama4_maverick,abortion,abdefect,1996,binary,prop_abdefect,1,5,0.8183783783783783,0.18162162162162165
llama4_maverick,abortion,abdefect,1998,binary,prop_abdefect,1,5,0.7861111111111111,0.2138888888888889
llama4_maverick,abortion,abdefect,2000,binary,prop_abdefect,1,5,0.7874859075535513,0.2125140924464487
llama4_maverick,abortion,abdefect,2002,binary,prop_abdefect,1,5,0.7845982142857143,0.2154017857142857
llama4_maverick,abortion,abdefect,2004,binary,prop_abdefect,1,5,0.7289719626168224,0.2710280373831776
llama4_maverick,abortion,abdefect,2006,binary,prop_abdefect,1,5,0.7421875,0.2578125
llama4_maverick,abortion,abdefect,2008,binary,prop_abdefect,1,5,0.7478397486252946,0.25216025137470544
llama4_maverick,abortion,abdefect,2010,binary,prop_abdefect,1,5,0.7518367346938776,0.24816326530612243
llama4_maverick,abortion,abdefect,2012,binary,prop_abdefect,1,5,0.7459415584415584,0.2540584415584416
llama4_maverick,abortion,abdefect,2014,binary,prop_abdefect,1,5,0.7538273116962645,0.2461726883037355
llama4_maverick,abortion,abdefect,2016,binary,prop_abdefect,1,5,0.7516666666666667,0.2483333333333333
llama4_maverick,abortion,abdefect,2018,binary,prop_abdefect,1,5,0.7744510978043913,0.22554890219560875
llama4_maverick,abortion,abdefect,2021,binary,prop_abdefect,1,5,0.7846689895470383,0.21533101045296166
llama4_maverick,abortion,abdefect,2022,binary,prop_abdefect,1,5,0.800178412132025,0.199821587867975
llama4_maverick,abortion,abdefect,2024,binary,prop_abdefect,1,5,0.8053735255570118,0.1946264744429882
llama4_maverick,abortion,abhlth,1972,binary,prop_abhlth,1,5,0.8693957115009746,0.1306042884990254
llama4_maverick,abortion,abhlth,1973,binary,prop_abhlth,1,5,0.9227642276422764,0.07723577235772361
llama4_maverick,abortion,abhlth,1974,binary,prop_abhlth,1,5,0.9242424242424242,0.0757575757575758
llama4_maverick,abortion,abhlth,1975,binary,prop_abhlth,1,5,0.906832298136646,0.09316770186335399
llama4_maverick,abortion,abhlth,1976,binary,prop_abhlth,1,5,0.9077868852459016,0.09221311475409844
llama4_maverick,abortion,abhlth,1977,binary,prop_abhlth,1,5,0.905241935483871,0.094758064516129
llama4_maverick,abortion,abhlth,1978,binary,prop_abhlth,1,5,0.906166219839142,0.09383378016085797
llama4_maverick,abortion,abhlth,1980,binary,prop_abhlth,1,5,0.901329601119664,0.09867039888033602
llama4_maverick,abortion,abhlth,1982,binary,prop_abhlth,1,5,0.9038888888888889,0.09611111111111115
llama4_maverick,abortion,abhlth,1983,binary,prop_abhlth,1,5,0.8973684210526316,0.10263157894736841
llama4_maverick,abortion,abhlth,1984,binary,prop_abhlth,1,5,0.8951781970649895,0.10482180293501053
llama4_maverick,abortion,abhlth,1985,binary,prop_abhlth,1,5,0.8933601609657947,0.10663983903420526
llama4_maverick,abortion,abhlth,1987,binary,prop_abhlth,1,5,0.8791523482245132,0.12084765177548684
llama4_maverick,abortion,abhlth,1988,binary,prop_abhlth,1,5,0.8874734607218684,0.11252653927813161
llama4_maverick,abortion,abhlth,1989,binary,prop_abhlth,1,5,0.901296111665005,0.098703888334995
llama4_maverick,abortion,abhlth,1990,binary,prop_abhlth,1,5,0.9177001127395716,0.08229988726042836
llama4_maverick,abortion,abhlth,1991,binary,prop_abhlth,1,5,0.9151832460732984,0.08481675392670163
llama4_maverick,abortion,abhlth,1993,binary,prop_abhlth,1,5,0.8978599221789884,0.10214007782101164
